SalesOrderID RevisionNumber OrderDate               DueDate                 ShipDate                Status OnlineOrderFlag SalesOrderNumber          PurchaseOrderNumber       AccountNumber   CustomerID  SalesPersonID TerritoryID BillToAddressID ShipToAddressID ShipMethodID CreditCardID CreditCardApprovalCode CurrencyRateID SubTotal              TaxAmt                Freight               TotalDue              Comment                                                                                                                          rowguid                              ModifiedDate
------------ -------------- ----------------------- ----------------------- ----------------------- ------ --------------- ------------------------- ------------------------- --------------- ----------- ------------- ----------- --------------- --------------- ------------ ------------ ---------------------- -------------- --------------------- --------------------- --------------------- --------------------- -------------------------------------------------------------------------------------------------------------------------------- ------------------------------------ -----------------------
48716        8              2012-11-28 00:00:00.000 2012-12-10 00:00:00.000 2012-12-05 00:00:00.000 5      1               SO48716                   NULL                      10-4030-017626  17626       NULL          10          11838           11838           1            13907        831605Vi72114          6392           2181.5625             174.525               54.5391               2410.6266             NULL                                                                                                                             537ACEA0-9C5B-4486-B8F2-33A1AB7FFF8E 2012-12-05 00:00:00.000
48717        8              2012-11-28 00:00:00.000 2012-12-10 00:00:00.000 2012-12-05 00:00:00.000 5      1               SO48717                   NULL                      10-4030-028736  28736       NULL          7           24131           24131           1            15785        932224Vi81595          NULL           2071.4196             165.7136              51.7855               2288.9187             NULL                                                                                                                             9DD9DC32-34DD-459E-956C-001ABB8F981B 2012-12-05 00:00:00.000
48718        8              2012-11-28 00:00:00.000 2012-12-10 00:00:00.000 2012-12-05 00:00:00.000 5      1               SO48718                   NULL                      10-4030-012382  12382       NULL          10          22082           22082           1            1391         1032238Vi7107          6392           2071.4196             165.7136              51.7855               2288.9187             NULL                                                                                                                             21C411A4-1CF8-43B2-94D9-64921CC94590 2012-12-05 00:00:00.000
48719        8              2012-11-28 00:00:00.000 2012-12-10 00:00:00.000 2012-12-05 00:00:00.000 5      1               SO48719                   NULL                      10-4030-023099  23099       NULL          9           18666           18666           1            14074        233832Vi72992          6387           2443.35               195.468               61.0838               2699.9018             NULL                                                                                                                             14756A2E-A9D1-42EF-B21D-9C885D0A6D5A 2012-12-05 00:00:00.000
48720        8              2012-11-28 00:00:00.000 2012-12-10 00:00:00.000 2012-12-05 00:00:00.000 5      1               SO48720                   NULL                      10-4030-022910  22910       NULL          9           25461           25461           1            9847         833918Vi50730          6387           2181.5625             174.525               54.5391               2410.6266             NULL                                                                                                                             AC981830-C3C5-41D8-B9A1-929206FC685C 2012-12-05 00:00:00.000
48721        8              2012-11-28 00:00:00.000 2012-12-10 00:00:00.000 2012-12-05 00:00:00.000 5      1               SO48721                   NULL                      10-4030-022930  22930       NULL          9           28607           28607           1            7575         1033925Vi39260         6387           2443.35               195.468               61.0838               2699.9018             NULL                                                                                                                             8FAED173-5A8B-472B-BEBA-E819151B1E4F 2012-12-05 00:00:00.000
48722        8              2012-11-28 00:00:00.000 2012-12-10 00:00:00.000 2012-12-05 00:00:00.000 5      1               SO48722                   NULL                      10-4030-022937  22937       NULL          9           25951           25951           1            6073         1133932Vi31598         6387           2443.35               195.468               61.0838               2699.9018             NULL                                                                                                                             59E222CC-5DE9-4422-82BA-989F9B3BEB82 2012-12-05 00:00:00.000
48723        8              2012-11-29 00:00:00.000 2012-12-11 00:00:00.000 2012-12-06 00:00:00.000 5      1               SO48723                   NULL                      10-4030-014944  14944       NULL          7           23145           23145           1            17514        431471Vi90959          NULL           2443.35               195.468               61.0838               2699.9018             NULL                                                                                                                             5E5D501C-5744-43AD-A78B-CB08E5E0A6ED 2012-12-06 00:00:00.000
48724        8              2012-11-29 00:00:00.000 2012-12-11 00:00:00.000 2012-12-06 00:00:00.000 5      1               SO48724                   NULL                      10-4030-020722  20722       NULL          8           25210           25210           1            519          331481Vi2694           NULL           782.99                62.6392               19.5748               865.204               NULL                                                                                                                             AC3C9BC9-27A3-45DC-B79A-6AE9465C61DA 2012-12-06 00:00:00.000
48725        8              2012-11-29 00:00:00.000 2012-12-11 00:00:00.000 2012-12-06 00:00:00.000 5      1               SO48725                   NULL                      10-4030-017202  17202       NULL          10          18816           18816           1            5932         831592Vi30933          6403           2181.5625             174.525               54.5391               2410.6266             NULL                                                                                                                             EEF95657-CED5-4ABB-9C32-1B8D6A79EDE0 2012-12-06 00:00:00.000
48726        8              2012-11-29 00:00:00.000 2012-12-11 00:00:00.000 2012-12-06 00:00:00.000 5      1               SO48726                   NULL                      10-4030-024915  24915       NULL          9           13054           13054           1            13926        835524Vi72223          6398           1000.4375             80.035                25.0109               1105.4834             NULL                                                                                                                             882308BD-24B7-49D7-AC14-274621D02D77 2012-12-06 00:00:00.000
48727        8              2012-11-29 00:00:00.000 2012-12-11 00:00:00.000 2012-12-06 00:00:00.000 5      1               SO48727                   NULL                      10-4030-013128  13128       NULL          9           21320           21320           1            3671         835681Vi19386          6398           2049.0982             163.9279              51.2275               2264.2536             NULL                                                                                                                             A5D47A22-7861-4274-8812-C714CDB70306 2012-12-06 00:00:00.000
48728        8              2012-11-29 00:00:00.000 2012-12-11 00:00:00.000 2012-12-06 00:00:00.000 5      1               SO48728                   NULL                      10-4030-013111  13111       NULL          9           22120           22120           1            1668         435789Vi8558           6398           2071.4196             165.7136              51.7855               2288.9187             NULL                                                                                                                             C6DBB6D6-7EA0-428E-8989-1A0E810CA280 2012-12-06 00:00:00.000
48729        8              2012-11-29 00:00:00.000 2012-12-11 00:00:00.000 2012-12-06 00:00:00.000 5      1               SO48729                   NULL                      10-4030-026563  26563       NULL          9           29591           29591           1            NULL         NULL                   6398           782.99                62.6392               19.5748               865.204               NULL                                                                                                                             10F84B2D-FF60-4CE6-B799-2A3C960EACB2 2012-12-06 00:00:00.000
48730        8              2012-11-30 00:00:00.000 2012-12-12 00:00:00.000 2012-12-07 00:00:00.000 5      0               SO48730                   PO522152463               10-4020-000676  29825       279           5           985             985             5            16281        105032Vi84182          NULL           35984.4499            3448.5566             1077.6739             40510.6804            NULL                                                                                                                             10354519-180B-40B8-8FC1-347DE19B5412 2012-12-07 00:00:00.000
48731        8              2012-11-30 00:00:00.000 2012-12-12 00:00:00.000 2012-12-07 00:00:00.000 5      0               SO48731                   PO19314141866             10-4020-000622  30039       275           3           627             627             5            18656        25203Vi96941           NULL           7046.91               676.5034              211.4073              7934.8207             NULL                                                                                                                             57C99CC8-53DB-40C5-9BE1-ADC6520D48A5 2012-12-07 00:00:00.000
48732        8              2012-11-30 00:00:00.000 2012-12-12 00:00:00.000 2012-12-07 00:00:00.000 5      0               SO48732                   PO13978110372             10-4020-000200  29890       283           1           855             855             5            13693        25927Vi70960           NULL           414.4407              39.8116               12.4411               466.6934              NULL                                                                                                                             7AB2EB6F-2A8B-4730-B072-C899FDB63E2E 2012-12-07 00:00:00.000
